sex_eligibility,nct_sex_includes_women,nct_sex_women_only,ref_title_mentions_sex,ref_abstract_mentions_sex,nct_registry_mentions_sex,any_source_mentions_sex_differences,any_source_mentions_sex_subgroup,any_source_mentions_sex_stratification,any_source_mentions_sex_interaction,any_source_pregnancy_related,any_source_menopause_related,any_source_contraception_required,any_source_excludes_pregnant_women,any_source_excludes_childbearing_potential,any_source_reproductive_health,any_source_maternal_offspring,any_source_lactation_breast,any_source_fertility_related,any_source_hormonal_related,any_source_sex_hormone_related,any_source_menstrual_cycle,any_source_womens_conditions,any_source_gender_identity,sex_evidence_snippets,exclusion_evidence_snippets,guideline_pmid,ref_pmid,any_source_hormonal_considerations,nct_number,ref_primary_nct_number,ref_primary_nct_source,any_source_maternal_offspring_related,any_source_lactation_breast_related,any_source_reproductive_health_related,any_source_fertility_considerations
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,24201165.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28708975.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,10645865.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,27094586.0,,,,,,,True,True
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15036703.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,20688887.0,,,,,True,,,
,,,False,True,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,26487769.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,3768285.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,8513325.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21429808.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,18192844.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,26241418.0,,,,,True,,,
,,,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21355860.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21185591.0,,,,,True,,True,True
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,22777026.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15369647.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,10453825.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28697093.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,22036739.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19019323.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19930427.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21266269.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15519429.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,7778647.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19464507.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15684172.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,22015866.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16018776.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,10453832.0,,,,,,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,9532990.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,7819845.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,7726272.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,8559202.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21878596.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16159105.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15947178.0,,,,,True,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12908998.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12547721.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,11349196.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,1751443.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16957146.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,18175242.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16545329.0,,,,,True,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15284201.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16627691.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,23161443.0,,,,,True,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,6711634.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,7295601.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21272124.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,23216619.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,6720261.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,17140293.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16490251.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21848483.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,23480655.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19478794.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19900040.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19273739.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,8705410.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12420836.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,11844162.0,,,,,True,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,18332385.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28657417.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,22552037.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,17535985.0,,,,,True,,,
FEMALE,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,30209050.0,,NCT01355159,NCT01355159,databank,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,2664523.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,2664522.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,"daily aspirin or placebo (or no treatment) during pregnancy. we searched medline, embase, web of science, and cochrane central register of controlled trials up to december 2015, and study bibliographies were reviewed. authors were contacted to obtain additional data when needed. relative risks for preeclampsia, severe preeclampsia, and fetal growth restriction were calculated with 95% confidence intervals using random-effect models. dose-response effect was evaluated using meta-regression and reported as adjusted r<sup>2</sup>. analyses were stratified according to gestational age at initiation of aspirin (≤16 and >16 weeks) and repeated after exclusion of studies at high risk of biases. in all, 45 randomized controlled trials included a total of 20,909 pregnant women randomized to between 50-150 mg of aspirin daily. when aspirin was initiated at ≤16 weeks, there was a significant reduction and a dose-response effect for the prevention of preeclampsia (relative risk, 0.57; 95% confidence interval, 0.43-0.75; p < .001; r<sup>2</sup>, 44%; p = .036), severe preeclampsia (relative risk, 0.47; 95% confidence interval, 0.26-0.83; p = .009; r<sup>2</sup>, 100%; p = .008), and fetal growth restriction (relative risk, 0.56; 95% confidence interval, 0.44-0.70; p < .001; r<sup>2</sup>, 100%; p = .044) with higher dosages of aspirin being associated with greater reduction of the 3 outcomes. similar results were observed after the exclusion of studies at high risk of biases. when aspirin w",32443079,27640943.0,,,,,True,,,
,,,False,True,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,27810551.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,29044702.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21465139.0,,,,,True,,,
FEMALE,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19843000.0,,NCT00141310,NCT00141310,databank,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,27400005.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21962629.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19656558.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12548227.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19277923.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,23954534.0,,,,,True,,,
,,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28059842.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,31348224.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,11040855.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15699287.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,17766606.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15284724.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,2193561.0,,,,,,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,8916993.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12540643.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,10803454.0,,,,,True,,,
,,,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,26599617.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,14572362.0,,,,,,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,17012442.0,,,,,True,,,
,,,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,8616123.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,18771976.0,,,,,True,,,
,,,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,22071049.0,,,,,True,,,
,,,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16116006.0,,,,,True,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16116005.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,9054245.0,,,,,True,,,
,,,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,20926478.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,7978443.0,,,,,,,,
,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28383323.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19775301.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12015530.0,,,,,,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21979459.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,12066093.0,,,,,True,,,
,,,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21740315.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15167870.0,,,,,True,,,
,,,False,True,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,29505772.0,,,,,,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28885417.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,26104814.0,,,,,,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,30399109.0,,,,,True,,,
,,,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,3740137.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15121574.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28701333.0,,,,,,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,29971437.0,,,,,True,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,23397514.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,19061708.0,,,,,,,,
,,,True,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,15670111.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,16298217.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,28816365.0,,,,,,,,
,,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,21690502.0,,,,,True,,,
,,,False,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,20660802.0,,,,,,,,
,,,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32443079,24613324.0,,,,,True,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,32148086,24682347.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,32148086,24682348.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24345399.0,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] tional incremental costs of af were based on age-/sex-specific af prevalence projections for 2010. in total, 89",,32148086,21540439.0,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] erse variance-weighted meta-analysis. in age- and sex-adjusted meta-analysis, both genetic instruments were significantly asso",,32148086,27974350.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,11343485.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29699974.0,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[ABSTRACT] rease in age-adjusted af incidence did not differ between men and women (p=0.84). according to the us population projecti,,32148086,16818816.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,32148086,30700139.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,28784826.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26113406.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,25456757.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,25792361.0,,,,,,,,
ALL,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29401239.0,,NCT00877643,NCT00877643,databank,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29912366.0,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[ABSTRACT] risk of af. the adjusted hazard ratio (hr) per 1 sex-specific standard deviation (sd) increment in body fat mas,,32148086,24436019.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,32148086,25460864.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,15562125.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29759357.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,27923804.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,18611964.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,21195377.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,22972153.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,23063864.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26139051.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26702314.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26274906.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,20504944.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,32148086,25466809.0,True,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24786144.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24240932.0,,,,,,,,
ALL,True,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26386801.0,,NCT00017953,NCT00017953,databank,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,30611665.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,31304532.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,28521886.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,21511110.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,18678768.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24829373.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26019224.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,21487092.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24907285.0,,,,,,,,
,,,,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,25142057.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29939081.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,27068670.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,16815571.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,22137082.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,28796004.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,21406280.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,19633305.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,23756332.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,18065754.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,15963583.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,18390875.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26243014.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,17548726.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,32148086,25323267.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,25771785.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,12471307.0,,,,,,,,
ALL,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,26733609.0,,NCT01325675,NCT01325675,databank,,,,
ALL,True,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,28231325.0,,NCT01817998,NCT01817998,databank,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,28904878.0,,,,,,,,
ALL,True,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29748195.0,,NCT02039154,NCT02039154,databank,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24763467.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,18227919.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,14652490.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,30050592.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,24509942.0,,,,,,,,
ALL,True,False,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,23375926.0,,NCT00798356,NCT00798356,databank,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,31300334.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29657903.0,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,29541763.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,18515807.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,25566942.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,15249509.0,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,32148086,17276180.0,,,,,,,,
